year,week,Age_group,Number_of_citizens,Number_of_confirmed_cases,Number_of_new_admissions,Confirmed_cases_per_100k_citizens,New_admissions_per_100k_citizens,country,country_code
2016,U35,07-14,2151344,0,0,0,0,Denmark,DNK
2016,U35,15-44,8694504,2,2,52,52,Denmark,DNK
2016,U35,45-64,6065192,0,0,0,0,Denmark,DNK
2016,U35,65-74,2584188,0,0,0,0,Denmark,DNK
2016,U35,75-84,1308136,0,0,0,0,Denmark,DNK
2016,U35,85+,479568,0,0,0,0,Denmark,DNK
2016,U35,Alle,22991644,2,2,19,19,Denmark,DNK
2016,U36,00-01,476572,0,0,0,0,Denmark,DNK
2016,U36,02-06,1231676,0,0,0,0,Denmark,DNK
2016,U36,07-14,2153424,0,0,0,0,Denmark,DNK
2016,U36,15-44,8694316,3,2,29,25,Denmark,DNK
2016,U36,45-64,6065080,0,0,0,0,Denmark,DNK
2016,U36,65-74,2584404,0,0,0,0,Denmark,DNK
2016,U36,75-84,1312848,0,0,0,0,Denmark,DNK
2016,U36,85+,480932,0,0,0,0,Denmark,DNK
2016,U36,Alle,22999252,3,2,11,10,Denmark,DNK
2016,U37,00-01,476572,0,0,0,0,Denmark,DNK
2016,U37,02-06,1231676,0,0,0,0,Denmark,DNK
2016,U37,07-14,2153424,0,0,0,0,Denmark,DNK
2016,U37,15-44,8694316,3,3,23,23,Denmark,DNK
2016,U37,45-64,6065080,4,4,60,60,Denmark,DNK
2016,U37,65-74,2584404,0,0,0,0,Denmark,DNK
2016,U37,75-84,1312848,2,2,141,141,Denmark,DNK
2016,U37,85+,480932,0,0,0,0,Denmark,DNK
2016,U37,Alle,22999252,9,9,30,30,Denmark,DNK
2016,U38,00-01,476572,0,0,0,0,Denmark,DNK
2016,U38,02-06,1231676,0,0,0,0,Denmark,DNK
2016,U38,07-14,2153424,0,0,0,0,Denmark,DNK
2016,U38,15-44,8694316,0,0,0,0,Denmark,DNK
2016,U38,45-64,6065080,6,4,88,60,Denmark,DNK
2016,U38,65-74,2584404,0,0,0,0,Denmark,DNK
2016,U38,75-84,1312848,0,0,0,0,Denmark,DNK
2016,U38,85+,480932,0,0,0,0,Denmark,DNK
2016,U38,Alle,22999252,6,4,22,16,Denmark,DNK
2016,U39,00-01,476572,0,0,0,0,Denmark,DNK
2016,U39,02-06,1231676,0,0,0,0,Denmark,DNK
2016,U39,07-14,2153424,0,0,0,0,Denmark,DNK
2016,U39,15-44,8694316,2,0,18,0,Denmark,DNK
2016,U39,45-64,6065080,2,0,70,0,Denmark,DNK
2016,U39,65-74,2584404,0,0,0,0,Denmark,DNK
2016,U39,75-84,1312848,0,0,0,0,Denmark,DNK
2016,U39,85+,480932,0,0,0,0,Denmark,DNK
2016,U39,Alle,22999252,4,0,27,0,Denmark,DNK
2016,U40,00-01,480744,0,0,0,0,Denmark,DNK
2016,U40,02-06,1230288,0,0,0,0,Denmark,DNK
2016,U40,07-14,2154356,2,0,81,0,Denmark,DNK
2016,U40,15-44,8702976,1,0,5,0,Denmark,DNK
2016,U40,45-64,6069344,2,2,36,36,Denmark,DNK
2016,U40,65-74,2585508,4,4,191,191,Denmark,DNK
2016,U40,75-84,1316028,2,0,218,0,Denmark,DNK
2016,U40,85+,481424,0,0,0,0,Denmark,DNK
2016,U40,Alle,23020668,11,6,56,33,Denmark,DNK
2016,U41,00-01,480744,0,0,0,0,Denmark,DNK
2016,U41,02-06,1230288,0,0,0,0,Denmark,DNK
2016,U41,07-14,2154356,0,0,0,0,Denmark,DNK
2016,U41,15-44,8702976,0,0,0,0,Denmark,DNK
2016,U41,45-64,6069344,0,0,0,0,Denmark,DNK
2016,U41,65-74,2585508,0,0,0,0,Denmark,DNK
2016,U41,75-84,1316028,0,0,0,0,Denmark,DNK
2016,U41,85+,481424,0,0,0,0,Denmark,DNK
2016,U41,Alle,23020668,0,0,0,0,Denmark,DNK
2016,U42,00-01,480744,0,0,0,0,Denmark,DNK
2016,U42,02-06,1230288,0,0,0,0,Denmark,DNK
2016,U42,07-14,2154356,0,0,0,0,Denmark,DNK
2016,U42,15-44,8702976,2,1,10,5,Denmark,DNK
2016,U42,45-64,6069344,2,0,49,0,Denmark,DNK
2016,U42,65-74,2585508,0,0,0,0,Denmark,DNK
2016,U42,75-84,1316028,0,0,0,0,Denmark,DNK
2016,U42,85+,481424,0,0,0,0,Denmark,DNK
2016,U42,Alle,23020668,4,1,17,2,Denmark,DNK
2016,U43,00-01,480744,0,0,0,0,Denmark,DNK
2016,U43,02-06,1230288,0,0,0,0,Denmark,DNK
2016,U43,07-14,2154356,0,0,0,0,Denmark,DNK
2016,U43,15-44,8702976,4,0,50,0,Denmark,DNK
2016,U43,45-64,6069344,12,6,230,135,Denmark,DNK
2016,U43,65-74,2585508,2,2,84,84,Denmark,DNK
2016,U43,75-84,1316028,2,2,218,218,Denmark,DNK
2016,U43,85+,481424,0,0,0,0,Denmark,DNK
2016,U43,Alle,23020668,20,10,102,60,Denmark,DNK
2016,U44,00-01,480744,0,0,0,0,Denmark,DNK
2016,U44,02-06,1230288,0,0,0,0,Denmark,DNK
2016,U44,07-14,2154356,0,0,0,0,Denmark,DNK
2016,U44,15-44,8702976,2,0,18,0,Denmark,DNK
2016,U44,45-64,6069344,2,2,36,36,Denmark,DNK
2016,U44,65-74,2585508,0,0,0,0,Denmark,DNK
2016,U44,75-84,1316028,0,0,0,0,Denmark,DNK
2016,U44,85+,481424,2,2,809,809,Denmark,DNK
2016,U44,Alle,23020668,6,4,36,29,Denmark,DNK
2016,U45,00-01,482680,0,0,0,0,Denmark,DNK
2016,U45,02-06,1228648,0,0,0,0,Denmark,DNK
2016,U45,07-14,2155152,0,0,0,0,Denmark,DNK
2016,U45,15-44,8725816,6,0,63,0,Denmark,DNK
2016,U45,45-64,6076876,8,2,123,29,Denmark,DNK
2016,U45,65-74,2586344,0,0,0,0,Denmark,DNK
2016,U45,75-84,1321668,0,0,0,0,Denmark,DNK
2016,U45,85+,482728,0,0,0,0,Denmark,DNK
2016,U45,Alle,23059912,14,2,56,8,Denmark,DNK
2016,U46,00-01,482680,2,2,317,317,Denmark,DNK
2016,U46,02-06,1228648,0,0,0,0,Denmark,DNK
2016,U46,07-14,2155152,0,0,0,0,Denmark,DNK
2016,U46,15-44,8725816,2,0,18,0,Denmark,DNK
2016,U46,45-64,6076876,1,1,7,7,Denmark,DNK
2016,U46,65-74,2586344,2,2,85,85,Denmark,DNK
2016,U46,75-84,1321668,0,0,0,0,Denmark,DNK
2016,U46,85+,482728,2,2,372,372,Denmark,DNK
2016,U46,Alle,23059912,9,7,34,26,Denmark,DNK
2016,U47,00-01,482680,0,0,0,0,Denmark,DNK
2016,U47,02-06,1228648,2,0,131,0,Denmark,DNK
2016,U47,07-14,2155152,2,0,81,0,Denmark,DNK
2016,U47,15-44,8725816,7,4,51,37,Denmark,DNK
2016,U47,45-64,6076876,8,2,116,29,Denmark,DNK
2016,U47,65-74,2586344,2,2,156,156,Denmark,DNK
2016,U47,75-84,1321668,5,5,360,360,Denmark,DNK
2016,U47,85+,482728,6,6,1207,1207,Denmark,DNK
2016,U47,Alle,23059912,32,19,125,84,Denmark,DNK
2016,U48,00-01,482680,0,0,0,0,Denmark,DNK
2016,U48,02-06,1228648,2,0,131,0,Denmark,DNK
2016,U48,07-14,2155152,6,0,242,0,Denmark,DNK
2016,U48,15-44,8725816,11,0,171,0,Denmark,DNK
2016,U48,45-64,6076876,10,4,171,77,Denmark,DNK
2016,U48,65-74,2586344,6,6,396,396,Denmark,DNK
2016,U48,75-84,1321668,8,8,621,621,Denmark,DNK
2016,U48,85+,482728,6,6,1116,1116,Denmark,DNK
2016,U48,Alle,23059912,49,24,240,123,Denmark,DNK
2016,U49,00-01,482380,4,0,634,0,Denmark,DNK
2016,U49,02-06,1228032,10,2,696,173,Denmark,DNK
2016,U49,07-14,2153064,6,0,242,0,Denmark,DNK
2016,U49,15-44,8734480,19,3,291,56,Denmark,DNK
2016,U49,45-64,6076976,23,9,447,190,Denmark,DNK
2016,U49,65-74,2586964,25,15,1084,727,Denmark,DNK
2016,U49,75-84,1325592,8,4,720,439,Denmark,DNK
2016,U49,85+,483580,2,2,372,372,Denmark,DNK
2016,U49,Alle,23071068,97,35,466,197,Denmark,DNK
2016,U50,00-01,482380,10,7,2071,1671,Denmark,DNK
2016,U50,02-06,1228032,30,0,2004,0,Denmark,DNK
2016,U50,07-14,2153064,15,2,626,37,Denmark,DNK
2016,U50,15-44,8734480,39,7,478,64,Denmark,DNK
2016,U50,45-64,6076976,40,16,709,287,Denmark,DNK
2016,U50,65-74,2586964,16,10,776,561,Denmark,DNK
2016,U50,75-84,1325592,16,12,1121,841,Denmark,DNK
2016,U50,85+,483580,10,10,2451,2451,Denmark,DNK
2016,U50,Alle,23071068,176,64,780,299,Denmark,DNK
2016,U51,00-01,482380,14,6,2408,1140,Denmark,DNK
2016,U51,02-06,1228032,10,2,654,131,Denmark,DNK
2016,U51,07-14,2153064,16,0,664,0,Denmark,DNK
2016,U51,15-44,8734480,59,18,636,264,Denmark,DNK
2016,U51,45-64,6076976,46,22,834,413,Denmark,DNK
2016,U51,65-74,2586964,58,42,2514,1860,Denmark,DNK
2016,U51,75-84,1325592,23,19,1696,1397,Denmark,DNK
2016,U51,85+,483580,10,10,1925,1925,Denmark,DNK
2016,U51,Alle,23071068,236,119,1024,557,Denmark,DNK
2016,U52,00-01,482380,16,11,3956,3051,Denmark,DNK
2016,U52,02-06,1228032,20,0,1728,0,Denmark,DNK
2016,U52,07-14,2153064,10,0,444,0,Denmark,DNK
2016,U52,15-44,8734480,85,50,984,543,Denmark,DNK
2016,U52,45-64,6076976,82,39,1436,759,Denmark,DNK
2016,U52,65-74,2586964,72,60,3296,2854,Denmark,DNK
2016,U52,75-84,1325592,64,60,5036,4680,Denmark,DNK
2016,U52,85+,483580,55,55,11943,11943,Denmark,DNK
2016,U52,Alle,23071068,404,275,1850,1293,Denmark,DNK
2017,U01,00-01,484680,21,10,3902,1864,Denmark,DNK
2017,U01,02-06,1226696,10,0,885,0,Denmark,DNK
2017,U01,07-14,2152696,11,2,507,105,Denmark,DNK
2017,U01,15-44,8732508,96,30,988,273,Denmark,DNK
2017,U01,45-64,6079760,91,40,1576,743,Denmark,DNK
2017,U01,65-74,2589800,88,70,3876,3111,Denmark,DNK
2017,U01,75-84,1328572,67,59,5557,4967,Denmark,DNK
2017,U01,85+,482936,44,44,9643,9643,Denmark,DNK
2017,U01,Alle,23077648,428,255,1932,1195,Denmark,DNK
2017,U02,00-01,484680,23,6,4710,1506,Denmark,DNK
2017,U02,02-06,1226696,32,2,2420,131,Denmark,DNK
2017,U02,07-14,2152696,34,6,1564,198,Denmark,DNK
2017,U02,15-44,8732508,140,33,1565,397,Denmark,DNK
2017,U02,45-64,6079760,138,53,2457,1020,Denmark,DNK
2017,U02,65-74,2589800,100,67,4032,2713,Denmark,DNK
2017,U02,75-84,1328572,64,56,5581,4926,Denmark,DNK
2017,U02,85+,482936,52,44,11853,10299,Denmark,DNK
2017,U02,Alle,23077648,583,267,2624,1280,Denmark,DNK
2017,U03,00-01,484680,19,7,3209,879,Denmark,DNK
2017,U03,02-06,1226696,53,15,3944,1403,Denmark,DNK
2017,U03,07-14,2152696,66,18,3121,909,Denmark,DNK
2017,U03,15-44,8732508,157,26,1575,280,Denmark,DNK
2017,U03,45-64,6079760,144,66,2581,1204,Denmark,DNK
2017,U03,65-74,2589800,86,62,3728,2767,Denmark,DNK
2017,U03,75-84,1328572,78,70,6170,5573,Denmark,DNK
2017,U03,85+,482936,53,53,11401,11401,Denmark,DNK
2017,U03,Alle,23077648,656,317,2870,1468,Denmark,DNK
2017,U04,00-01,484680,42,18,8049,3190,Denmark,DNK
2017,U04,02-06,1226696,38,8,3201,729,Denmark,DNK
2017,U04,07-14,2152696,62,4,2850,195,Denmark,DNK
2017,U04,15-44,8732508,188,36,2134,400,Denmark,DNK
2017,U04,45-64,6079760,202,85,3460,1488,Denmark,DNK
2017,U04,65-74,2589800,151,106,6336,4520,Denmark,DNK
2017,U04,75-84,1328572,115,97,9805,8111,Denmark,DNK
2017,U04,85+,482936,94,84,20932,18916,Denmark,DNK
2017,U04,Alle,23077648,892,438,4026,2043,Denmark,DNK
2017,U05,00-01,484680,33,19,6954,4420,Denmark,DNK
2017,U05,02-06,1226696,48,10,5101,1090,Denmark,DNK
2017,U05,07-14,2152696,63,8,2983,339,Denmark,DNK
2017,U05,15-44,8732508,223,59,2711,707,Denmark,DNK
2017,U05,45-64,6079760,240,95,4254,1794,Denmark,DNK
2017,U05,65-74,2589800,204,137,8840,6091,Denmark,DNK
2017,U05,75-84,1328572,185,165,15422,13779,Denmark,DNK
2017,U05,85+,482936,106,98,25563,23917,Denmark,DNK
2017,U05,Alle,23077648,1102,591,5295,2948,Denmark,DNK
2017,U06,00-01,468108,28,7,7438,1712,Denmark,DNK
2017,U06,02-06,1224832,43,10,3544,768,Denmark,DNK
2017,U06,07-14,2158168,51,8,2528,426,Denmark,DNK
2017,U06,15-44,8747704,174,54,2081,705,Denmark,DNK
2017,U06,45-64,6093212,202,107,3768,2110,Denmark,DNK
2017,U06,65-74,2596900,225,163,10265,7694,Denmark,DNK
2017,U06,75-84,1337588,201,179,18100,16004,Denmark,DNK
2017,U06,85+,488744,136,136,32283,32283,Denmark,DNK
2017,U06,Alle,23115256,1060,664,5314,3495,Denmark,DNK
2017,U07,00-01,468108,13,5,2241,934,Denmark,DNK
2017,U07,02-06,1224832,23,6,2038,754,Denmark,DNK
2017,U07,07-14,2158168,21,4,1113,242,Denmark,DNK
2017,U07,15-44,8747704,162,48,1927,623,Denmark,DNK
2017,U07,45-64,6093212,232,119,4540,2513,Denmark,DNK
2017,U07,65-74,2596900,239,176,12260,9256,Denmark,DNK
2017,U07,75-84,1337588,201,175,18486,16351,Denmark,DNK
2017,U07,85+,488744,150,144,36495,35214,Denmark,DNK
2017,U07,Alle,23115256,1041,677,5558,3843,Denmark,DNK
2017,U08,00-01,468108,23,4,5267,948,Denmark,DNK
2017,U08,02-06,1224832,10,2,863,191,Denmark,DNK
2017,U08,07-14,2158168,13,6,500,198,Denmark,DNK
2017,U08,15-44,8747704,133,39,1668,487,Denmark,DNK
2017,U08,45-64,6093212,177,91,3408,1785,Denmark,DNK
2017,U08,65-74,2596900,185,133,8585,6172,Denmark,DNK
2017,U08,75-84,1337588,209,180,18406,15833,Denmark,DNK
2017,U08,85+,488744,104,98,23802,22544,Denmark,DNK
2017,U08,Alle,23115256,854,553,4345,2857,Denmark,DNK
2017,U09,00-01,468108,6,4,1626,1300,Denmark,DNK
2017,U09,02-06,1224832,8,4,818,411,Denmark,DNK
2017,U09,07-14,2158168,11,2,463,81,Denmark,DNK
2017,U09,15-44,8747704,78,22,817,233,Denmark,DNK
2017,U09,45-64,6093212,100,51,1781,956,Denmark,DNK
2017,U09,65-74,2596900,84,64,3834,2997,Denmark,DNK
2017,U09,75-84,1337588,113,95,10740,9350,Denmark,DNK
2017,U09,85+,488744,48,44,11200,9970,Denmark,DNK
2017,U09,Alle,23115256,448,286,2223,1520,Denmark,DNK
2017,U10,00-01,449536,6,2,1019,340,Denmark,DNK
2017,U10,02-06,1219912,8,4,521,324,Denmark,DNK
2017,U10,07-14,2154608,6,4,304,162,Denmark,DNK
2017,U10,15-44,8729284,45,23,492,245,Denmark,DNK
2017,U10,45-64,6093992,70,36,1310,727,Denmark,DNK
2017,U10,65-74,2603316,62,42,2620,1757,Denmark,DNK
2017,U10,75-84,1346620,64,50,5542,4012,Denmark,DNK
2017,U10,85+,495612,36,34,8424,7635,Denmark,DNK
2017,U10,Alle,23092880,297,195,1411,917,Denmark,DNK
2017,U11,00-01,449536,2,2,473,473,Denmark,DNK
2017,U11,02-06,1219912,2,2,280,280,Denmark,DNK
2017,U11,07-14,2154608,6,2,304,81,Denmark,DNK
2017,U11,15-44,8729284,42,15,541,158,Denmark,DNK
2017,U11,45-64,6093992,66,40,1153,728,Denmark,DNK
2017,U11,65-74,2603316,45,29,1982,1360,Denmark,DNK
2017,U11,75-84,1346620,41,35,3127,2648,Denmark,DNK
2017,U11,85+,495612,16,16,3325,3325,Denmark,DNK
2017,U11,Alle,23092880,220,141,1035,668,Denmark,DNK
2017,U12,00-01,449536,2,0,340,0,Denmark,DNK
2017,U12,02-06,1219912,2,0,132,0,Denmark,DNK
2017,U12,07-14,2154608,5,0,266,0,Denmark,DNK
2017,U12,15-44,8729284,22,15,202,159,Denmark,DNK
2017,U12,45-64,6093992,22,12,397,210,Denmark,DNK
2017,U12,65-74,2603316,26,20,1180,918,Denmark,DNK
2017,U12,75-84,1346620,26,26,2568,2568,Denmark,DNK
2017,U12,85+,495612,8,8,1964,1964,Denmark,DNK
2017,U12,Alle,23092880,113,81,563,425,Denmark,DNK
2017,U13,00-01,449536,0,0,0,0,Denmark,DNK
2017,U13,02-06,1219912,4,2,324,132,Denmark,DNK
2017,U13,07-14,2154608,6,0,266,0,Denmark,DNK
2017,U13,15-44,8729284,18,4,252,59,Denmark,DNK
2017,U13,45-64,6093992,37,15,557,232,Denmark,DNK
2017,U13,65-74,2603316,14,8,613,353,Denmark,DNK
2017,U13,75-84,1346620,4,4,305,305,Denmark,DNK
2017,U13,85+,495612,6,6,1612,1612,Denmark,DNK
2017,U13,Alle,23092880,89,39,399,182,Denmark,DNK
2017,U14,00-01,432096,2,2,353,353,Denmark,DNK
2017,U14,02-06,1216376,2,0,281,0,Denmark,DNK
2017,U14,07-14,2155484,0,0,0,0,Denmark,DNK
2017,U14,15-44,8725424,10,4,103,50,Denmark,DNK
2017,U14,45-64,6099880,21,12,356,212,Denmark,DNK
2017,U14,65-74,2609176,9,8,327,312,Denmark,DNK
2017,U14,75-84,1356024,8,8,806,806,Denmark,DNK
2017,U14,85+,502480,4,4,802,802,Denmark,DNK
2017,U14,Alle,23096940,56,38,259,183,Denmark,DNK
2017,U15,00-01,432096,2,2,353,353,Denmark,DNK
2017,U15,02-06,1216376,0,0,0,0,Denmark,DNK
2017,U15,07-14,2155484,2,0,81,0,Denmark,DNK
2017,U15,15-44,8725424,8,4,72,36,Denmark,DNK
2017,U15,45-64,6099880,4,2,72,36,Denmark,DNK
2017,U15,65-74,2609176,6,4,261,177,Denmark,DNK
2017,U15,75-84,1356024,4,4,347,347,Denmark,DNK
2017,U15,85+,502480,0,0,0,0,Denmark,DNK
2017,U15,Alle,23096940,26,16,113,74,Denmark,DNK
2017,U16,00-01,432096,0,0,0,0,Denmark,DNK
2017,U16,02-06,1216376,0,0,0,0,Denmark,DNK
2017,U16,07-14,2155484,0,0,0,0,Denmark,DNK
2017,U16,15-44,8725424,6,2,110,41,Denmark,DNK
2017,U16,45-64,6099880,6,2,107,29,Denmark,DNK
2017,U16,65-74,2609176,6,6,227,227,Denmark,DNK
2017,U16,75-84,1356024,2,2,137,137,Denmark,DNK
2017,U16,85+,502480,2,2,358,358,Denmark,DNK
2017,U16,Alle,23096940,22,14,107,60,Denmark,DNK
2017,U17,00-01,432096,0,0,0,0,Denmark,DNK
2017,U17,02-06,1216376,0,0,0,0,Denmark,DNK
2017,U17,07-14,2155484,2,0,81,0,Denmark,DNK
2017,U17,15-44,8725424,13,8,136,84,Denmark,DNK
2017,U17,45-64,6099880,14,4,258,72,Denmark,DNK
2017,U17,65-74,2609176,0,0,0,0,Denmark,DNK
2017,U17,75-84,1356024,2,2,137,137,Denmark,DNK
2017,U17,85+,502480,2,2,358,358,Denmark,DNK
2017,U17,Alle,23096940,33,16,145,66,Denmark,DNK
2017,U18,00-01,490508,0,0,0,0,Denmark,DNK
2017,U18,02-06,1215140,4,0,265,0,Denmark,DNK
2017,U18,07-14,2157084,0,0,0,0,Denmark,DNK
2017,U18,15-44,8733876,6,2,63,28,Denmark,DNK
2017,U18,45-64,6098192,3,3,35,35,Denmark,DNK
2017,U18,65-74,2600492,8,6,429,345,Denmark,DNK
2017,U18,75-84,1345680,0,0,0,0,Denmark,DNK
2017,U18,85+,481728,0,0,0,0,Denmark,DNK
2017,U18,Alle,23122700,21,11,101,62,Denmark,DNK
2017,U19,00-01,490508,0,0,0,0,Denmark,DNK
2017,U19,02-06,1215140,0,0,0,0,Denmark,DNK
2017,U19,07-14,2157084,2,2,81,81,Denmark,DNK
2017,U19,15-44,8733876,3,1,23,5,Denmark,DNK
2017,U19,45-64,6098192,4,4,64,64,Denmark,DNK
2017,U19,65-74,2600492,2,2,84,84,Denmark,DNK
2017,U19,75-84,1345680,0,0,0,0,Denmark,DNK
2017,U19,85+,481728,2,2,807,807,Denmark,DNK
2017,U19,Alle,23122700,13,11,62,54,Denmark,DNK
2017,U20,00-01,490508,0,0,0,0,Denmark,DNK
2017,U20,02-06,1215140,0,0,0,0,Denmark,DNK
2017,U20,07-14,2157084,2,0,81,0,Denmark,DNK
2017,U20,15-44,8733876,7,4,90,68,Denmark,DNK
2017,U20,45-64,6098192,6,0,147,0,Denmark,DNK
2017,U20,65-74,2600492,3,1,99,15,Denmark,DNK
2017,U20,75-84,1345680,2,2,139,139,Denmark,DNK
2017,U20,85+,481728,0,0,0,0,Denmark,DNK
2017,U20,Alle,23122700,20,7,98,33,Denmark,DNK
2017,U21,00-01,490508,0,0,0,0,Denmark,DNK
2017,U21,02-06,1215140,0,0,0,0,Denmark,DNK
2017,U21,07-14,2157084,2,0,105,0,Denmark,DNK
2017,U21,15-44,8733876,2,0,28,0,Denmark,DNK
2017,U21,45-64,6098192,3,1,56,7,Denmark,DNK
2017,U21,65-74,2600492,0,0,0,0,Denmark,DNK
2017,U21,75-84,1345680,0,0,0,0,Denmark,DNK
2017,U21,85+,481728,0,0,0,0,Denmark,DNK
2017,U21,Alle,23122700,7,1,35,2,Denmark,DNK
2017,U22,00-01,490508,0,0,0,0,Denmark,DNK
2017,U22,02-06,1215140,0,0,0,0,Denmark,DNK
2017,U22,07-14,2157084,0,0,0,0,Denmark,DNK
2017,U22,15-44,8733876,0,0,0,0,Denmark,DNK
2017,U22,45-64,6098192,4,4,74,74,Denmark,DNK
2017,U22,65-74,2600492,0,0,0,0,Denmark,DNK
2017,U22,75-84,1345680,0,0,0,0,Denmark,DNK
2017,U22,85+,481728,0,0,0,0,Denmark,DNK
2017,U22,Alle,23122700,4,4,20,20,Denmark,DNK
2017,U23,00-01,490664,0,0,0,0,Denmark,DNK
2017,U23,02-06,1213144,0,0,0,0,Denmark,DNK
2017,U23,07-14,2155972,0,0,0,0,Denmark,DNK
2017,U23,15-44,8731332,2,2,18,18,Denmark,DNK
2017,U23,45-64,6102032,0,0,0,0,Denmark,DNK
2017,U23,65-74,2601532,0,0,0,0,Denmark,DNK
2017,U23,75-84,1352376,0,0,0,0,Denmark,DNK
2017,U23,85+,483248,0,0,0,0,Denmark,DNK
2017,U23,Alle,23130300,2,2,8,8,Denmark,DNK
2017,U24,00-01,490664,0,0,0,0,Denmark,DNK
2017,U24,02-06,1213144,0,0,0,0,Denmark,DNK
2017,U24,07-14,2155972,0,0,0,0,Denmark,DNK
2017,U24,15-44,8731332,4,0,70,0,Denmark,DNK
2017,U24,45-64,6102032,2,0,29,0,Denmark,DNK
2017,U24,65-74,2601532,2,0,71,0,Denmark,DNK
2017,U24,75-84,1352376,0,0,0,0,Denmark,DNK
2017,U24,85+,483248,0,0,0,0,Denmark,DNK
2017,U24,Alle,23130300,8,0,41,0,Denmark,DNK
2017,U25,00-01,490664,0,0,0,0,Denmark,DNK
2017,U25,02-06,1213144,0,0,0,0,Denmark,DNK
2017,U25,07-14,2155972,0,0,0,0,Denmark,DNK
2017,U25,15-44,8731332,0,0,0,0,Denmark,DNK
2017,U25,45-64,6102032,3,2,55,49,Denmark,DNK
2017,U25,65-74,2601532,0,0,0,0,Denmark,DNK
2017,U25,75-84,1352376,0,0,0,0,Denmark,DNK
2017,U25,85+,483248,0,0,0,0,Denmark,DNK
2017,U25,Alle,23130300,3,2,15,14,Denmark,DNK
2017,U26,00-01,490664,0,0,0,0,Denmark,DNK
2017,U26,02-06,1213144,0,0,0,0,Denmark,DNK
2017,U26,07-14,2155972,0,0,0,0,Denmark,DNK
2017,U26,15-44,8731332,2,2,28,28,Denmark,DNK
2017,U26,45-64,6102032,0,0,0,0,Denmark,DNK
2017,U26,65-74,2601532,0,0,0,0,Denmark,DNK
2017,U26,75-84,1352376,1,1,30,30,Denmark,DNK
2017,U26,85+,483248,0,0,0,0,Denmark,DNK
2017,U26,Alle,23130300,3,3,11,11,Denmark,DNK
2017,U27,00-01,493356,0,0,0,0,Denmark,DNK
2017,U27,02-06,1211128,0,0,0,0,Denmark,DNK
2017,U27,07-14,2156908,0,0,0,0,Denmark,DNK
2017,U27,15-44,8722944,3,0,32,0,Denmark,DNK
2017,U27,45-64,6105012,2,0,37,0,Denmark,DNK
2017,U27,65-74,2601664,3,1,87,15,Denmark,DNK
2017,U27,75-84,1358488,0,0,0,0,Denmark,DNK
2017,U27,85+,483296,0,0,0,0,Denmark,DNK
2017,U27,Alle,23132796,8,1,31,2,Denmark,DNK
2017,U28,00-01,493356,0,0,0,0,Denmark,DNK
2017,U28,02-06,1211128,0,0,0,0,Denmark,DNK
2017,U28,07-14,2156908,0,0,0,0,Denmark,DNK
2017,U28,15-44,8722944,0,0,0,0,Denmark,DNK
2017,U28,45-64,6105012,0,0,0,0,Denmark,DNK
2017,U28,65-74,2601664,0,0,0,0,Denmark,DNK
2017,U28,75-84,1358488,2,2,136,136,Denmark,DNK
2017,U28,85+,483296,0,0,0,0,Denmark,DNK
2017,U28,Alle,23132796,2,2,8,8,Denmark,DNK
2017,U29,00-01,493356,0,0,0,0,Denmark,DNK
2017,U29,02-06,1211128,0,0,0,0,Denmark,DNK
2017,U29,07-14,2156908,0,0,0,0,Denmark,DNK
2017,U29,15-44,8722944,2,0,18,0,Denmark,DNK
2017,U29,45-64,6105012,0,0,0,0,Denmark,DNK
2017,U29,65-74,2601664,0,0,0,0,Denmark,DNK
2017,U29,75-84,1358488,0,0,0,0,Denmark,DNK
2017,U29,85+,483296,0,0,0,0,Denmark,DNK
2017,U29,Alle,23132796,2,0,8,0,Denmark,DNK
2017,U30,00-01,493356,0,0,0,0,Denmark,DNK
2017,U30,02-06,1211128,2,2,193,193,Denmark,DNK
2017,U30,07-14,2156908,0,0,0,0,Denmark,DNK
2017,U30,15-44,8722944,1,1,5,5,Denmark,DNK
2017,U30,45-64,6105012,2,2,36,36,Denmark,DNK
2017,U30,65-74,2601664,2,2,84,84,Denmark,DNK
2017,U30,75-84,1358488,0,0,0,0,Denmark,DNK
2017,U30,85+,483296,0,0,0,0,Denmark,DNK
2017,U30,Alle,23132796,7,7,31,31,Denmark,DNK
2017,U31,00-01,493356,0,0,0,0,Denmark,DNK
2017,U31,02-06,1211128,0,0,0,0,Denmark,DNK
2017,U31,07-14,2156908,0,0,0,0,Denmark,DNK
2017,U31,15-44,8722944,4,4,42,42,Denmark,DNK
2017,U31,45-64,6105012,2,0,29,0,Denmark,DNK
2017,U31,65-74,2601664,0,0,0,0,Denmark,DNK
2017,U31,75-84,1358488,0,0,0,0,Denmark,DNK
2017,U31,85+,483296,0,0,0,0,Denmark,DNK
2017,U31,Alle,23132796,6,4,24,17,Denmark,DNK
2017,U32,00-01,494804,0,0,0,0,Denmark,DNK
2017,U32,02-06,1209692,0,0,0,0,Denmark,DNK
2017,U32,07-14,2159516,0,0,0,0,Denmark,DNK
2017,U32,15-44,8716292,4,1,27,5,Denmark,DNK
2017,U32,45-64,6113880,0,0,0,0,Denmark,DNK
2017,U32,65-74,2603292,0,0,0,0,Denmark,DNK
2017,U32,75-84,1364724,0,0,0,0,Denmark,DNK
2017,U32,85+,483744,0,0,0,0,Denmark,DNK
